battery,cycle_num,Capacity,Residual,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6
CS2_35,1,1.138460077286744,1.1396314341552691,-0.03282488169075927,0.16461424170106448,-0.270770815155676,0.16853010981785363,-0.029268389268782183,-0.0014516224013985607
CS2_35,2,1.137727858609917,1.1360807063018141,-0.021190361890530512,0.12898614831069552,-0.2084858091643619,0.12277699600242356,-0.020740874015219613,0.00030105293625452904
CS2_35,3,1.137481037299766,1.1337488897320043,-0.009929758025515035,0.09896725209588572,-0.1569965801998718,0.08536270256673464,-0.012563219822642052,-0.0011082491755593277
CS2_35,4,1.137092410671013,1.130764658529582,-0.0020963474471599685,0.07639949236806201,-0.1167379545434084,0.0576543634135841,-0.00865290367007952,-0.00023889810812111308
CS2_35,5,1.1313490455513728,1.126967051196903,0.000548630350960185,0.057649017686337865,-0.0849463219777565,0.03587125373943706,-0.0059917938138604725,0.0012512082433976215
CS2_35,6,1.1293656761380313,1.1254480739114026,0.004117290541282255,0.042923066884465164,-0.058979044856426514,0.02135849903398447,-0.005263833901928819,-0.00023837559980412247
CS2_35,7,1.123221100998645,1.1224784879266645,0.004850957745136493,0.02862345356587785,-0.039631380856435326,0.010105282264403345,-0.0027036037033424235,-0.0005020960659346246
CS2_35,8,1.111035391722063,1.1192852463893965,-0.0006391352536476462,0.019017814397185178,-0.02956370563748343,0.0048973854940354885,-0.0016719462221132617,-0.00029026756206925884
CS2_35,9,1.106058072607449,1.1160875890731417,-0.0020108533556326205,0.01145276208936644,-0.01846098383677396,-0.0009201529778649467,-3.5594341296751956e-06,-8.6729065164565e-05
CS2_35,10,1.1026273850359738,1.1140943646050663,-0.0014056224369935811,0.005487745341321392,-0.012342629230734679,-0.001630109648812421,-0.0008303216527549994,-0.0007460420540720427
CS2_35,11,1.0981426816273636,1.1115348553714828,-0.004719493572319105,0.002394913920170127,-0.00695344998865607,-0.001630783372260112,-0.00023345462130347434,-0.0022499062206744105
CS2_35,12,1.1042953570007974,1.1085510851515987,0.0014535542648600342,0.0015675578194844367,-0.005439181452974525,-0.0014236263641958832,-0.001204682170540021,0.0007906496388558856
CS2_35,13,1.105798600323471,1.1072180895600392,0.0030518034913888333,0.0014046849801729626,-0.004423775556511925,-0.0012540497674678238,-2.5416465458259137e-05,-0.00017273603308139013
CS2_35,14,1.105602981532538,1.1065584144451879,0.001498965439582223,-4.318923268966899e-05,-0.0010478933641950292,-0.0004367697545142785,-0.0004539539787314185,-0.00047259213640227113
CS2_35,15,1.1051740372707801,1.104674555242748,9.079581538478516e-05,-0.0006663305437468214,0.001148963221191607,-0.002168068167497004,0.0010674390183096816,0.0010266825702835052
CS2_35,16,1.1046090719018427,1.1056019016294198,-0.0018607041287828625,0.0019626698557867637,-0.0013415929105351312,0.00032586106195115746,0.0004926111045679059,-0.0005716748244158596
CS2_35,17,1.1041409319964224,1.1051869170632591,0.00014334664417158574,-0.0006754020120816872,-0.0011203078809830836,0.0014418230836215791,-0.0006062932551220294,-0.00022915176008211536
CS2_35,18,1.1036330935788286,1.104464720573687,0.00027151173754013985,-0.0006644228056946378,0.00031736980540163624,-0.0005608738687732991,-0.0002709897834508784,7.577780670932632e-05
CS2_35,19,1.1028933034679547,1.1045874878828947,-0.0009761486733762604,-8.607047999034641e-05,0.0009910281044237998,-0.0006078652477271114,-0.00021815572404939936,-0.0007969725072950204
CS2_35,20,1.1019126464925222,1.1036420016488466,7.119787933380113e-05,-0.000996975854924329,-0.0006171427516237177,8.184859479132266e-05,-7.576629455775267e-05,-0.00019251684197404091
CS2_35,21,1.1011976633298275,1.1027809449452677,0.00034386627729769757,-0.0006966809073217474,-0.0013339907255774056,-0.0002572993129241614,0.0009232756843845078,-0.0005624527436058323
CS2_35,22,1.1004104501394991,1.102333820242897,-0.0005143602769446464,-0.0005512376088745939,7.354969875328479e-05,-0.0002590612146815528,-0.0007026010345665516,3.0340220965674832e-05
