battery,cycle_num,Capacity,Residual,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6
B0005,1,1.8564874208181568,1.8464209294499336,0.005963738698087503,0.0011988217784892707,0.0009140412902881231,0.0016764802679322308,-0.0001483962108097123,0.0004618053946478331
B0005,2,1.846327249719927,1.844986667185526,0.0009136843658490246,0.0006238815938710673,-0.0003121648502504931,0.0005247930789338968,0.00023100326813557638,-0.0006406150663741323
B0005,3,1.835349194223408,1.8415336614138875,-0.005658073801614058,-0.0005907129041499957,-5.288238924938977e-05,-1.5809939707828143e-05,-0.0001130347057050244,0.00024604641149336676
B0005,4,1.8352625275821128,1.8391541683555088,-0.0024689830620867282,-0.000881407679004203,-0.0008110165565233019,-3.702706045474841e-05,-0.00015803376636359847,0.0004648272126287418
B0005,5,1.8346455082120416,1.8356970308370189,-0.0008591888738040981,-0.00036917150065209254,-0.00015606975285310998,-0.0007256765597975805,0.0007064815370806741,0.00035210238696631546
B0005,6,1.8356616600675493,1.8330552232070998,0.0022764332318104454,0.0006847881486879443,-0.0005770484539639184,4.6654909261435016e-05,-0.0001489831046470027,0.0003245919906826747
B0005,7,1.8351461429226603,1.8302440804669347,0.002921154667920525,0.0022983828208011153,-0.00013649667524113696,0.0001311949077911713,-6.999944561130964e-05,-0.00024217395828115794
B0005,8,1.8257567905665533,1.8264500069773908,-0.004077408847604385,0.0023613139045390715,0.0005640847711976932,2.4869300412806615e-05,0.0003688432414666661,6.508108574989756e-05
B0005,9,1.8247738529891333,1.8234640866358418,-0.0026557007449573653,0.0030400994960541614,0.00028647537216579824,0.0004826379834702755,-0.00012908294377654155,0.00028533705745221566
B0005,10,1.824613268496936,1.8199182351197942,0.000589215482438167,0.0026358177546406355,0.0006261029194872337,0.0004779913514377392,0.00033058791522011326,3.5317821119602685e-05
B0005,11,1.8246195526864504,1.8176130223767317,0.003485494782503774,0.0033516540283146786,-7.286094913885338e-06,0.00023267201168699296,0.00028433557964017893,-0.00034034013031458775
B0005,12,1.814201935767392,1.8153547551963827,-0.002421004088333747,0.0020873984297444114,-0.00013130665579754618,-0.00039802830188049925,-0.00011810790101920087,-0.00017177103901835382
B0005,13,1.8137521577549047,1.812598922744375,0.002062356932359997,-0.000669676534104363,0.00019813559591370456,-0.0004405638998997162,-0.0002683786593266264,0.00027136144850958485
B0005,14,1.8134404914735824,1.8125578095506774,0.005995241851537403,-0.0033174781250148284,-0.00015377658303159623,-0.00030930479261274843,-0.00039856833513700714,-0.0009334322197491788
